CE_OI,CE_CHNG_IN_OI,CE_VOLUME,CE_IV,CE_LTP,CE_CHNG,CE_BID_QTY,CE_BID_PRICE,CE_ASK_QTY,CE_ASK_PRICE,strikePrice,PE_OI,PE_CHNG_IN_OI,PE_VOLUME,PE_IV,PE_LTP,PE_CHNG,PE_BID_QTY,PE_BID_PRICE,PE_ASK_QTY,PE_ASK_PRICE,TimeStamp
59703,8238,609640,12.57,9.1,0.55,10500,9.15,3600,9.25,25350,205,115,1631,10.09,433.05,-52.55,75,431.65,25,433.45,2024-07-29 12:12:58
109485,29384,704358,12.74,7.1,0.5,4900,7.05,25,7.1,25400,736,485,4598,9.93,479.3,-57.55,75,478.65,625,480.5,2024-07-29 12:12:58
46506,22897,359246,12.98,5.55,0.5,5125,5.5,9375,5.55,25450,222,150,1772,0.0,517.0,-65.5,1175,525.75,50,529.9,2024-07-29 12:12:58
251846,43196,1177457,13.44,4.4,0.1,11225,4.4,6525,4.45,25500,3043,1362,8196,12.19,578.4,-56.25,25,576.6,150,578.35,2024-07-29 12:12:58
39025,18422,307568,13.72,3.55,0.2,4650,3.5,9625,3.55,25550,5,5,13,0.0,623.8,-1221.35,25,624.25,50,627.85,2024-07-29 12:12:58
122931,41226,555388,14.05,2.95,0.25,2975,2.9,19975,2.95,25600,318,291,615,0.0,675.0,-53.35,75,673.05,250,676.55,2024-07-29 12:12:58
28429,11097,226457,14.31,2.55,0.2,7800,2.5,6375,2.55,25650,1,0,0,0.0,0.0,0.0,1800,701.85,1800,751.9,2024-07-29 12:12:58
63979,21299,424816,14.84,2.25,0.2,28500,2.2,31900,2.25,25700,51,7,113,0.0,766.15,-62.75,50,772.45,50,777.7,2024-07-29 12:12:58
25527,13230,142512,15.38,2.0,0.15,10800,1.95,9050,2.0,25750,3,3,10,36.51,822.25,-1202.9,50,817.4,50,831.2,2024-07-29 12:12:58
69530,27508,294833,15.91,1.8,0.2,27925,1.75,43325,1.8,25800,32,27,129,0.0,830.4,-75.25,100,871.45,75,875.95,2024-07-29 12:12:58
12460,5722,55628,16.7,1.55,0.05,7625,1.5,9425,1.55,25850,0,0,0,0.0,0.0,0.0,1800,900.55,1800,951.3,2024-07-29 12:12:58
33047,5060,132214,16.96,1.45,0.15,36450,1.4,49100,1.45,25900,1,1,5,33.95,946.2,-1216.6,100,958.75,50,989.1,2024-07-29 12:12:58
10229,702,32772,17.68,1.35,0.1,11050,1.3,9600,1.35,25950,0,0,0,0.0,0.0,0.0,1800,1000.15,1800,1051.15,2024-07-29 12:12:58
224409,49833,520683,18.21,1.3,0.1,141800,1.25,81950,1.3,26000,1014,481,980,0.0,1075.85,-57.1,75,1070.2,100,1073.55,2024-07-29 12:12:58
12953,2393,27916,18.99,1.25,0.2,22150,1.2,34075,1.25,26050,14,12,24,0.0,1013.6,-561.4,50,1106.55,75,1122.3,2024-07-29 12:12:58
25183,11061,98680,19.25,1.0,0.05,103950,0.95,92125,1.0,26100,3,0,0,0.0,0.0,0.0,1800,1149.65,1800,1201.0,2024-07-29 12:12:58
10391,5337,42816,20.0,0.95,0.15,32675,0.9,29975,0.95,26150,0,0,0,0.0,0.0,0.0,1800,1199.5,1800,1251.0,2024-07-29 12:12:58
31861,12992,88158,20.37,0.9,0.1,110125,0.85,92050,0.9,26200,0,0,0,0.0,0.0,0.0,1800,1249.35,1800,1300.95,2024-07-29 12:12:58
9764,890,31898,21.41,0.95,0.2,29475,0.9,24000,0.95,26250,4,1,2,42.42,1312.8,-58.5,75,1305.9,1800,1350.95,2024-07-29 12:12:58
16071,7788,53493,21.69,0.85,0.15,88800,0.8,49625,0.85,26300,0,0,0,0.0,0.0,0.0,1800,1349.15,1800,1400.9,2024-07-29 12:12:58
33905,10609,223125,22.56,0.85,0.2,50525,0.8,41275,0.85,26350,1,0,0,0.0,0.0,0.0,1800,1399.0,1800,1450.9,2024-07-29 12:12:58
27223,-512,149998,22.8,0.75,0.2,106500,0.7,60150,0.75,26400,1,1,2,47.46,1451.05,-1182.95,1800,1448.9,1800,1500.85,2024-07-29 12:12:58
19125,12728,86630,23.68,0.75,0.15,45750,0.7,14750,0.75,26450,2,0,0,0.0,0.0,0.0,1025,1439.35,1025,1590.15,2024-07-29 12:12:58
155593,-11956,453096,23.61,0.55,0.1,454850,0.5,302850,0.55,26500,159,159,311,0.0,1479.8,-1250.15,100,1565.35,50,1588.25,2024-07-29 12:12:58
107662,-9253,290881,24.07,0.55,0.1,170325,0.5,135900,0.55,26550,3,0,6,47.58,1606.25,-357.05,1025,1456.3,1025,1789.6,2024-07-29 12:12:58
37788,0,182596,25.03,0.55,-15.0,63300,0.5,191775,0.55,26600,0,0,0,0.0,0.0,0.0,1025,1480.2,1025,1764.4,2024-07-29 12:12:58
400,0,0,0.0,0.0,0.0,1025,3129.45,250,3242.1,21750,245927,-43417,277456,54.42,0.8,-1.15,98250,0.8,17350,0.85,2024-07-29 12:14:59
31,0,0,0.0,0.0,0.0,1025,3079.55,1025,3204.6,21800,55103,-14347,70907,53.6,0.8,-1.0,5875,0.8,4950,0.85,2024-07-29 12:14:59
0,0,0,0.0,0.0,0.0,1025,3029.7,1025,3154.6,21850,30233,-2312,49648,53.07,0.85,-1.15,10025,0.85,6825,0.9,2024-07-29 12:14:59
6,0,0,0.0,0.0,0.0,1025,2963.5,1025,3673.15,21900,14195,-6678,29030,52.24,0.85,-1.05,5350,0.8,1325,0.85,2024-07-29 12:14:59
111,0,0,0.0,0.0,0.0,250,2943.75,1025,3053.7,21950,6534,-5349,18051,51.69,0.9,-1.05,1100,0.85,4725,0.9,2024-07-29 12:14:59
463,1,3,101.55,3062.15,162.15,300,2899.2,25,2945.3,22000,99209,-20481,95588,50.6,0.85,-0.9,11700,0.85,26900,0.9,2024-07-29 12:14:59
192,0,0,0.0,0.0,0.0,1025,2823.9,1025,2953.45,22050,820,173,2689,50.3,1.0,-0.85,225,0.95,225,1.0,2024-07-29 12:14:59
25,0,0,0.0,0.0,0.0,1025,2780.55,1025,3485.65,22100,4726,-1107,9430,49.47,0.95,-0.85,4750,0.9,925,0.95,2024-07-29 12:14:59
1,0,0,0.0,0.0,0.0,1025,2731.3,250,2846.05,22150,3108,454,5860,48.39,0.9,-0.95,1425,0.85,650,0.9,2024-07-29 12:14:59
5,0,0,0.0,0.0,0.0,1025,2680.75,250,2795.95,22200,3239,-758,7133,47.05,0.95,-0.85,2050,0.85,825,0.9,2024-07-29 12:14:59
0,0,0,0.0,0.0,0.0,1025,2632.8,1025,2754.7,22250,859,10,2248,47.22,0.95,-0.85,150,0.95,100,1.0,2024-07-29 12:14:59
6,0,0,0.0,0.0,0.0,1025,2583.55,1025,2698.5,22300,3315,-1548,5029,46.16,1.0,-0.9,525,0.95,1025,1.0,2024-07-29 12:14:59
0,0,0,0.0,0.0,0.0,1025,2531.4,1025,2655.6,22350,564,-140,2036,45.78,1.0,-0.95,5475,1.0,675,1.1,2024-07-29 12:14:59
2,0,0,0.0,0.0,0.0,1025,2469.75,250,2595.65,22400,6196,-1309,11518,44.52,0.95,-0.95,875,0.95,1350,1.0,2024-07-29 12:14:59
0,0,0,0.0,0.0,0.0,1025,2431.6,1025,2555.9,22450,1386,130,2061,44.12,1.05,-0.95,975,1.0,600,1.1,2024-07-29 12:14:59
710,0,1,0.0,2440.0,90.0,50,2413.15,200,2456.25,22500,46579,-8219,98295,43.29,0.95,-1.0,40475,0.9,20225,0.95,2024-07-29 12:14:59
0,0,0,0.0,0.0,0.0,1025,2330.6,1025,2446.6,22550,2290,88,3546,42.66,1.05,-0.95,3500,1.0,1475,1.1,2024-07-29 12:14:59
5,0,1,67.01,2410.0,480.0,50,2305.4,1025,2459.55,22600,9028,-1162,24529,42.02,1.1,-1.0,5200,1.05,2700,1.1,2024-07-29 12:14:59
0,0,0,0.0,0.0,0.0,1025,2217.35,1025,2351.8,22650,1292,-312,2078,41.18,1.15,-1.05,1550,1.1,700,1.2,2024-07-29 12:14:59
372,0,0,0.0,0.0,0.0,1025,2182.7,250,2292.2,22700,9389,-572,17226,40.35,1.1,-1.1,2325,1.1,4175,1.15,2024-07-29 12:14:59
0,0,0,0.0,0.0,0.0,250,2146.3,1025,2253.6,22750,1742,-179,3686,39.34,1.05,-1.15,3200,1.05,1050,1.1,2024-07-29 12:14:59
333,0,0,0.0,0.0,0.0,1025,2071.75,1025,2197.05,22800,21731,-4273,33562,38.68,1.15,-1.1,9975,1.1,2100,1.15,2024-07-29 12:14:59
4,3,10,0.0,2077.9,341.0,1025,1973.6,1025,2203.05,22850,2420,-755,10110,38.49,1.3,-1.0,3250,1.25,2300,1.3,2024-07-29 12:14:59
71,0,0,0.0,0.0,0.0,1025,1971.8,1025,2096.2,22900,11727,-2427,34589,37.34,1.25,-1.1,31350,1.25,15975,1.3,2024-07-29 12:14:59
1,0,0,0.0,0.0,0.0,1025,1934.1,1025,2044.4,22950,2571,-1435,9915,36.66,1.3,-1.15,4300,1.3,3925,1.35,2024-07-29 12:14:59
4183,-66,441,40.12,1963.2,107.65,100,1933.45,25,1942.1,23000,146948,-10110,305039,36.1,1.45,-1.15,35075,1.4,29550,1.45,2024-07-29 12:14:59
1,0,0,0.0,0.0,0.0,1025,1833.95,1025,1950.6,23050,3632,-482,11257,35.26,1.4,-1.15,4650,1.35,4600,1.45,2024-07-29 12:14:59
112,0,0,0.0,0.0,0.0,1025,1771.9,1025,1895.1,23100,31358,-3778,74931,34.54,1.4,-1.25,24350,1.4,23700,1.45,2024-07-29 12:14:59
11,0,0,0.0,0.0,0.0,1025,1734.15,1025,1855.95,23150,4917,-654,12842,33.69,1.45,-1.15,1675,1.4,1475,1.45,2024-07-29 12:14:59
600,-4,17,51.55,1751.0,97.9,75,1710.25,75,1770.4,23200,46400,5837,186031,32.84,1.5,-1.25,25950,1.45,35375,1.5,2024-07-29 12:14:59
19,0,0,0.0,0.0,0.0,1025,1647.8,1025,1753.15,23250,7993,-1659,20766,32.46,1.7,-1.25,7675,1.65,6325,1.7,2024-07-29 12:14:59
426,-5,7,0.0,1610.0,32.45,100,1601.05,100,1671.35,23300,49282,599,125282,31.49,1.65,-1.4,21825,1.65,17725,1.7,2024-07-29 12:14:59
168,-54,78,0.0,1565.0,49.55,50,1553.35,1025,1680.95,23350,8923,-759,14976,31.06,1.75,-1.45,3700,1.75,2975,1.8,2024-07-29 12:14:59
1011,-65,88,53.78,1629.9,169.9,50,1532.0,75,1541.05,23400,40306,-2867,102576,30.19,1.8,-1.55,28500,1.75,15800,1.8,2024-07-29 12:14:59
24,0,0,0.0,0.0,0.0,1800,1464.25,1800,1516.05,23450,13032,425,37891,29.6,1.9,-1.55,25675,1.9,10775,1.95,2024-07-29 12:14:59
5205,-723,1207,31.57,1485.0,112.0,100,1435.7,375,1443.3,23500,147353,-18823,332246,28.81,1.95,-1.7,36900,1.95,43000,2.0,2024-07-29 12:14:59
79,0,0,0.0,0.0,0.0,1800,1364.55,1800,1416.15,23550,21524,-165,49880,28.02,2.05,-2.0,7325,2.05,9125,2.1,2024-07-29 12:14:59
1851,-56,79,43.58,1413.15,142.85,50,1334.6,75,1341.9,23600,46553,-26333,203809,27.14,2.0,-2.1,29350,2.0,56650,2.05,2024-07-29 12:14:59
90,-1,7,39.77,1355.6,115.85,75,1275.8,50,1315.35,23650,13932,-4710,57960,26.49,2.15,-2.35,1500,2.15,8425,2.2,2024-07-29 12:14:59
2146,-19,99,41.31,1314.0,148.5,100,1234.6,75,1242.7,23700,65354,-29432,331640,25.74,2.35,-2.4,24350,2.3,32000,2.35,2024-07-29 12:14:59
176,1,2,0.0,1132.6,12.7,50,1176.05,300,1215.65,23750,13266,-13108,112501,25.12,2.55,-2.55,8025,2.55,13750,2.6,2024-07-29 12:14:59
3168,52,155,25.62,1132.9,61.05,25,1137.1,100,1143.15,23800,76937,2975,284982,24.34,2.65,-2.85,20675,2.65,26350,2.7,2024-07-29 12:14:59
199,-1,15,29.29,1064.5,50.4,150,1088.95,50,1116.25,23850,16937,-1050,69813,23.67,2.95,-3.1,4675,2.95,4400,3.0,2024-07-29 12:14:59
1607,-102,228,37.19,1042.05,64.8,50,1037.05,100,1042.35,23900,50941,-28153,340435,22.96,3.05,-3.8,20650,3.05,26550,3.1,2024-07-29 12:14:59
550,-7,27,23.39,1035.85,123.05,50,976.8,50,1015.45,23950,17192,619,73717,22.39,3.5,-3.9,4450,3.45,4325,3.5,2024-07-29 12:14:59
19215,-1101,6533,25.05,946.75,70.95,75,941.95,25,944.45,24000,234420,19923,747838,21.72,3.85,-4.45,19850,3.85,24400,3.9,2024-07-29 12:14:59
799,-16,76,0.0,921.25,94.3,75,873.8,50,894.95,24050,31520,3847,148253,21.01,4.25,-4.95,3250,4.2,9250,4.25,2024-07-29 12:14:59
5808,-228,985,25.84,844.0,65.4,100,841.25,50,844.7,24100,118529,21465,598924,20.35,4.65,-5.6,15875,4.65,19625,4.75,2024-07-29 12:14:59
1499,-91,561,21.29,788.8,51.6,75,793.85,100,799.85,24150,40302,-5082,240041,19.71,5.25,-6.25,10225,5.2,10875,5.3,2024-07-29 12:14:59
12977,-1807,5930,20.88,744.15,63.6,50,743.75,75,746.65,24200,181673,36345,674475,19.17,6.05,-7.35,9900,6.05,4275,6.1,2024-07-29 12:14:59
6488,-114,748,28.2,700.3,65.2,75,696.5,75,698.9,24250,43354,-5403,280821,18.45,6.8,-8.6,8400,6.7,1750,6.75,2024-07-29 12:14:59
23758,-2299,7423,20.17,648.35,62.05,400,646.5,75,648.95,24300,140343,8898,707021,17.88,7.8,-10.25,8875,7.75,8000,7.85,2024-07-29 12:14:59
16422,-859,4171,18.5,601.25,60.85,100,597.0,75,599.25,24350,57878,324,428787,17.24,9.05,-12.1,8825,9.0,5950,9.1,2024-07-29 12:14:59
53768,-8340,22479,17.98,552.75,61.8,400,549.85,25,551.7,24400,238547,49814,944713,16.7,10.7,-14.5,6150,10.65,1875,10.7,2024-07-29 12:14:59
24345,-3098,8473,16.89,504.8,55.25,75,502.5,25,503.95,24450,94049,29785,424417,16.16,12.95,-16.85,625,12.85,3300,12.9,2024-07-29 12:14:59
77529,-16862,102995,16.93,455.0,50.6,400,455.3,125,456.45,24500,261729,24880,1047547,15.79,16.15,-19.95,2450,16.15,200,16.2,2024-07-29 12:14:59
26746,-4961,19531,16.41,409.0,45.0,200,409.6,450,410.65,24550,73378,11934,446875,15.34,20.0,-23.05,5325,19.9,850,20.0,2024-07-29 12:14:59
55888,-18974,101544,16.26,364.2,43.55,125,364.65,50,365.7,24600,187737,7835,940404,15.0,25.3,-26.35,100,25.35,1575,25.4,2024-07-29 12:14:59
24157,-7538,42660,15.28,320.0,36.95,25,321.45,50,322.35,24650,78936,9290,518506,14.63,31.85,-30.05,400,31.9,75,31.95,2024-07-29 12:14:59
58336,-21517,207837,15.28,279.8,36.75,400,279.65,125,280.3,24700,149919,733,993654,14.32,40.4,-33.65,150,40.35,250,40.45,2024-07-29 12:14:59
33765,-10028,132343,14.98,241.5,31.75,200,240.2,75,240.75,24750,63486,10770,575122,13.96,50.55,-38.4,250,50.6,1525,50.75,2024-07-29 12:14:59
106370,-20020,798700,14.36,201.25,25.65,350,202.55,25,202.9,24800,190973,49705,1474608,13.67,63.2,-43.1,1150,63.15,25,63.25,2024-07-29 12:14:59
47435,-17216,738262,14.02,168.2,22.2,375,168.25,25,168.45,24850,71635,23977,1005049,13.36,79.15,-47.3,350,79.0,50,79.15,2024-07-29 12:14:59
135284,18496,2369529,13.75,138.1,19.15,50,137.95,300,138.15,24900,154941,112923,2359597,13.1,98.35,-49.9,650,98.1,725,98.3,2024-07-29 12:14:59
88428,43086,1817919,13.52,111.0,15.3,850,110.75,250,111.0,24950,58895,48917,1203158,12.86,120.85,-53.75,300,120.85,125,120.95,2024-07-29 12:14:59
312661,87097,3578974,13.27,86.65,12.15,400,86.55,1000,86.75,25000,146606,109693,1671860,12.71,146.45,-58.15,775,146.45,375,146.75,2024-07-29 12:14:59
63340,20432,933857,13.04,66.3,9.3,100,66.25,725,66.4,25050,11785,7460,231873,12.48,176.8,-59.6,475,176.45,75,176.8,2024-07-29 12:14:59
153248,5708,1552965,12.83,49.75,7.75,125,49.55,4775,49.7,25100,19743,10058,242979,12.1,209.75,-62.25,350,209.85,625,210.35,2024-07-29 12:14:59
70057,13890,833519,12.64,36.4,5.6,925,36.35,50,36.45,25150,5804,2725,66769,11.83,247.4,-62.95,300,245.55,300,246.1,2024-07-29 12:14:59
243588,88168,1576147,12.51,26.05,3.5,1675,26.2,575,26.3,25200,13299,7768,114326,11.75,287.05,-64.55,250,286.15,125,286.8,2024-07-29 12:14:59
79158,22925,760519,12.49,18.8,2.55,2725,19.1,50,19.15,25250,3188,2946,16693,11.44,328.55,-70.45,75,328.8,75,329.6,2024-07-29 12:14:59
130317,27723,1029102,12.48,13.85,2.25,1650,13.85,2125,13.9,25300,6590,5531,23917,11.15,375.0,-65.0,250,373.3,25,374.2,2024-07-29 12:14:59
59479,8014,626370,12.57,10.25,1.7,3675,10.2,9300,10.3,25350,205,115,1646,10.34,411.7,-73.9,75,419.35,25,420.7,2024-07-29 12:14:59
114590,34489,721243,12.79,8.0,1.4,10375,7.9,9300,8.0,25400,686,435,4674,9.69,461.0,-75.85,75,466.3,25,467.95,2024-07-29 12:14:59
45942,22333,371996,13.03,6.15,1.1,8975,6.15,4775,6.2,25450,229,157,1774,12.39,516.9,-65.6,75,514.5,50,517.3,2024-07-29 12:14:59
253086,44436,1200302,13.44,4.95,0.65,4650,4.9,11175,4.95,25500,2782,1101,8435,12.19,558.4,-76.25,75,563.6,125,565.4,2024-07-29 12:14:59
38300,17697,314321,13.72,3.9,0.55,11850,3.85,9000,3.95,25550,5,5,13,0.0,623.8,-1221.35,25,612.1,75,614.4,2024-07-29 12:14:59
121737,40032,567061,14.05,3.15,0.45,5500,3.15,14625,3.2,25600,318,291,622,0.0,654.25,-74.1,75,661.15,150,664.45,2024-07-29 12:14:59
27612,10280,232369,14.52,2.7,0.35,9400,2.7,6800,2.75,25650,1,0,0,0.0,0.0,0.0,1800,688.55,1800,738.5,2024-07-29 12:14:59
64709,22029,432376,15.06,2.4,0.35,34450,2.35,15225,2.4,25700,51,7,118,0.0,758.6,-70.3,50,759.8,50,763.8,2024-07-29 12:14:59
26406,14109,145510,15.68,2.15,0.3,9950,2.1,9125,2.15,25750,2,2,10,33.76,822.25,-1202.9,50,794.45,50,831.2,2024-07-29 12:14:59
70376,28354,301109,16.25,1.9,0.3,38075,1.85,40300,1.9,25800,33,28,129,22.73,830.4,-75.25,100,859.45,50,863.6,2024-07-29 12:14:59
13390,6652,56876,16.7,1.7,0.2,6675,1.65,9575,1.7,25850,0,0,0,0.0,0.0,0.0,1800,887.05,1800,937.75,2024-07-29 12:14:59
33347,5360,134163,17.21,1.5,0.2,42125,1.5,43325,1.55,25900,3,3,6,29.84,959.35,-1203.45,50,953.5,100,974.95,2024-07-29 12:14:59
10111,584,33783,17.93,1.45,0.2,11500,1.4,350,1.45,25950,0,0,0,0.0,0.0,0.0,1800,986.6,1800,1037.6,2024-07-29 12:14:59
225776,51200,526049,18.63,1.4,0.2,95475,1.35,111550,1.4,26000,1013,480,984,18.17,1049.35,-83.6,100,1057.45,25,1061.1,2024-07-29 12:14:59
13417,2857,30250,19.12,1.3,0.25,22400,1.3,21675,1.35,26050,14,12,24,0.0,1013.6,-561.4,75,1107.45,75,1110.3,2024-07-29 12:14:59
25422,11300,101383,19.32,1.1,0.15,122100,1.05,89675,1.1,26100,3,0,0,0.0,0.0,0.0,1800,1136.05,1800,1187.4,2024-07-29 12:14:59
10328,5274,43204,20.07,1.0,0.2,29650,0.95,27775,1.0,26150,0,0,0,0.0,0.0,0.0,1800,1185.9,1800,1237.35,2024-07-29 12:14:59
31833,12964,90330,20.54,0.95,0.15,93725,0.9,66650,0.95,26200,0,0,0,0.0,0.0,0.0,1800,1235.75,1800,1287.3,2024-07-29 12:14:59
9814,940,32513,21.41,1.0,0.25,30900,0.95,19100,1.0,26250,4,1,2,42.42,1312.8,-58.5,1800,1285.6,1800,1337.3,2024-07-29 12:14:59
16052,7769,54202,21.99,0.9,0.2,81700,0.85,61600,0.9,26300,0,0,0,0.0,0.0,0.0,1800,1335.5,1800,1387.25,2024-07-29 12:14:59
34049,10753,223971,22.71,0.9,0.25,37950,0.85,54950,0.9,26350,1,0,0,0.0,0.0,0.0,1800,1385.4,1800,1437.25,2024-07-29 12:14:59
26541,-1194,154681,23.1,0.8,0.25,101950,0.75,62175,0.8,26400,1,1,2,42.7,1451.05,-1182.95,1800,1435.25,1800,1487.2,2024-07-29 12:14:59
19156,12759,87649,23.8,0.85,0.25,39300,0.8,26425,0.85,26450,2,0,0,0.0,0.0,0.0,1025,1456.7,1025,1549.75,2024-07-29 12:14:59
155777,-11772,479323,23.68,0.6,0.15,196300,0.55,316675,0.6,26500,159,159,311,0.0,1479.8,-1250.15,75,1559.5,50,1578.1,2024-07-29 12:14:59
106469,-10446,297303,24.36,0.6,0.15,42875,0.55,92725,0.6,26550,3,0,6,47.58,1606.25,-357.05,1025,1458.9,1025,1780.1,2024-07-29 12:14:59
38938,0,184343,25.03,0.5,-15.05,76725,0.5,179275,0.55,26600,0,0,0,0.0,0.0,0.0,1025,1484.7,1025,1760.7,2024-07-29 12:14:59
400,0,0,0.0,0.0,0.0,250,3129.4,1025,3242.05,21750,245927,-43417,278380,54.42,0.85,-1.1,99800,0.8,67150,0.85,2024-07-29 12:17:00
31,0,0,0.0,0.0,0.0,250,3079.5,1025,3204.6,21800,55103,-14347,71032,53.6,0.8,-1.0,2750,0.8,4950,0.85,2024-07-29 12:17:00
0,0,0,0.0,0.0,0.0,250,3029.65,1025,3144.65,21850,30066,-2479,49998,53.07,0.85,-1.15,3675,0.85,7275,0.9,2024-07-29 12:17:00
6,0,0,0.0,0.0,0.0,1025,2963.5,1025,3661.35,21900,14095,-6778,29173,52.24,0.85,-1.05,3400,0.8,1400,0.85,2024-07-29 12:17:00
111,0,0,0.0,0.0,0.0,250,2925.65,1025,3053.7,21950,6485,-5398,18099,51.69,0.9,-1.05,1725,0.85,3525,0.9,2024-07-29 12:17:00
463,1,3,101.55,3062.15,162.15,150,2899.6,50,2934.0,22000,99200,-20490,96122,50.6,0.85,-0.9,4675,0.85,23125,0.9,2024-07-29 12:17:00
192,0,0,0.0,0.0,0.0,250,2832.55,1025,2953.45,22050,799,152,2689,50.3,1.0,-0.85,1500,0.9,3225,1.0,2024-07-29 12:17:00
25,0,0,0.0,0.0,0.0,250,2780.5,1025,2884.55,22100,4703,-1130,9591,49.47,0.9,-0.9,3625,0.9,2325,0.95,2024-07-29 12:17:00
1,0,0,0.0,0.0,0.0,250,2731.25,1025,2846.0,22150,3088,434,5928,48.39,0.9,-0.95,325,0.85,2025,0.9,2024-07-29 12:17:00
5,0,0,0.0,0.0,0.0,250,2680.7,1025,2795.9,22200,3239,-758,7138,47.05,0.85,-0.95,4025,0.8,1775,0.9,2024-07-29 12:17:00
0,0,0,0.0,0.0,0.0,250,2632.75,1025,2754.7,22250,859,10,2253,47.22,0.95,-0.85,150,0.9,200,1.0,2024-07-29 12:17:00
6,0,0,0.0,0.0,0.0,250,2583.5,1025,2698.5,22300,3315,-1548,5049,46.16,0.95,-0.95,625,0.9,1925,1.0,2024-07-29 12:17:00
0,0,0,0.0,0.0,0.0,250,2531.35,1025,2644.35,22350,548,-156,2060,45.78,1.0,-0.95,5250,1.0,8000,1.05,2024-07-29 12:17:00
2,0,0,0.0,0.0,0.0,250,2483.6,1025,2595.6,22400,6196,-1309,11518,44.52,0.95,-0.95,1100,0.95,1575,1.0,2024-07-29 12:17:00
0,0,0,0.0,0.0,0.0,250,2431.55,1025,2537.65,22450,1386,130,2061,44.12,1.05,-0.95,550,1.0,600,1.1,2024-07-29 12:17:00
709,-1,3,0.0,2440.0,90.0,450,2410.05,50,2435.15,22500,46579,-8219,99146,43.29,0.9,-1.05,40475,0.9,21825,0.95,2024-07-29 12:17:00
0,0,0,0.0,0.0,0.0,250,2330.55,1025,2446.6,22550,2280,78,3640,42.66,1.05,-0.95,2050,1.05,1800,1.1,2024-07-29 12:17:00
5,0,1,67.01,2410.0,480.0,50,2305.4,1025,2392.4,22600,8863,-1327,25441,42.02,1.05,-1.05,3625,1.05,5000,1.1,2024-07-29 12:17:00
0,0,0,0.0,0.0,0.0,250,2234.6,1025,2351.8,22650,1292,-312,2078,41.18,1.15,-1.05,1075,1.1,1325,1.2,2024-07-29 12:17:00
372,0,0,0.0,0.0,0.0,250,2182.65,1025,2292.15,22700,9389,-572,17362,40.35,1.1,-1.1,3125,1.1,4450,1.15,2024-07-29 12:17:00
0,0,0,0.0,0.0,0.0,250,2128.9,1025,2245.15,22750,1769,-152,3712,39.34,1.1,-1.1,3200,1.05,2675,1.1,2024-07-29 12:17:00
333,0,0,0.0,0.0,0.0,1025,2071.75,1025,2197.05,22800,21735,-4269,33573,38.68,1.1,-1.15,7200,1.1,2725,1.15,2024-07-29 12:17:00
4,3,10,0.0,2077.9,341.0,1025,2021.4,1025,2141.65,22850,2338,-837,10147,38.49,1.25,-1.05,2525,1.25,2850,1.3,2024-07-29 12:17:00
71,0,0,0.0,0.0,0.0,1025,1971.8,1025,2092.95,22900,11727,-2427,34721,37.34,1.3,-1.05,25800,1.25,19925,1.3,2024-07-29 12:17:00
1,0,0,0.0,0.0,0.0,250,1934.05,1025,2044.4,22950,2588,-1418,10211,36.66,1.25,-1.2,3050,1.25,6300,1.3,2024-07-29 12:17:00
4181,-68,442,40.12,1936.6,81.05,100,1904.2,25,1928.75,23000,146948,-10110,312532,36.1,1.3,-1.3,105425,1.3,89225,1.35,2024-07-29 12:17:00
1,0,0,0.0,0.0,0.0,250,1833.9,1025,1950.6,23050,3650,-464,11384,35.26,1.35,-1.2,1475,1.3,3875,1.35,2024-07-29 12:17:00
112,0,1,0.0,1849.85,141.65,50,1798.55,25,1839.4,23100,31358,-3778,76267,34.54,1.35,-1.3,25050,1.35,31025,1.4,2024-07-29 12:17:00
11,0,0,0.0,0.0,0.0,250,1734.1,1025,1855.95,23150,4916,-655,13022,33.69,1.4,-1.2,3325,1.35,1150,1.4,2024-07-29 12:17:00
600,-4,17,51.55,1751.0,97.9,150,1685.35,50,1760.2,23200,46400,5837,188667,32.84,1.4,-1.35,29425,1.4,27375,1.45,2024-07-29 12:17:00
19,0,0,0.0,0.0,0.0,1025,1631.05,1025,1753.15,23250,7993,-1659,21354,32.46,1.6,-1.35,6950,1.6,5725,1.65,2024-07-29 12:17:00
426,-5,7,0.0,1610.0,32.45,100,1601.3,100,1671.35,23300,49282,599,127112,31.49,1.6,-1.45,16150,1.6,22625,1.65,2024-07-29 12:17:00
168,-54,78,0.0,1565.0,49.55,50,1553.35,1075,1678.4,23350,8923,-759,15422,31.06,1.7,-1.5,2125,1.7,4450,1.75,2024-07-29 12:17:00
1012,-64,93,53.78,1529.0,69.0,125,1508.15,25,1528.05,23400,40306,-2867,104231,30.19,1.75,-1.6,18775,1.75,25375,1.8,2024-07-29 12:17:00
24,0,0,0.0,0.0,0.0,1800,1452.25,1800,1504.05,23450,13032,425,39889,29.6,1.85,-1.6,21250,1.85,14275,1.9,2024-07-29 12:17:00
5203,-725,1268,31.57,1427.95,54.95,25,1424.25,25,1428.55,23500,147353,-18823,342047,28.81,1.85,-1.8,43125,1.85,34775,1.9,2024-07-29 12:17:00
79,0,0,0.0,0.0,0.0,1800,1352.55,1800,1404.1,23550,21524,-165,52326,28.02,2.05,-2.0,12600,2.0,7275,2.05,2024-07-29 12:17:00
